Brand,Model,Body,Country,Condition,Fuel_Type,Gearbox,Horsepower,Seats,Doors,Color,Full_Service_History,Non_Smoker_Vehicle,Seller,Vehicle_Age,Annual_Distance_Avg,Market_Segment,Classic_Vehicle
36,1219,0,2,1,2,0,69,5,5,13,True,1,0,5,6736.2,2,0
29,787,5,4,1,6,1,116,5,5,7,False,0,0,1,1.0,2,0
42,806,0,6,1,2,0,351,5,5,13,False,0,0,7,26887.42857142857,1,0
39,731,3,4,1,6,0,245,5,5,7,False,0,0,3,5941.0,2,0
19,362,3,4,1,1,1,120,5,5,10,False,0,0,7,13747.142857142857,2,0
2,434,2,3,1,6,0,639,4,2,7,False,0,0,4,805.0,0,0
4,363,2,3,1,6,0,560,4,2,1,True,1,0,20,3849.15,0,0
11,1032,5,2,1,2,0,45,4,5,13,True,0,0,4,12475.0,2,0
15,548,0,6,1,6,1,125,5,5,9,True,0,0,11,13729.636363636364,2,0
33,682,6,2,1,6,1,140,5,5,7,False,1,0,10,12450.0,2,0
2,1144,2,2,1,6,1,385,2,2,7,True,1,0,20,7475.0,0,0
34,52,3,4,1,4,0,136,5,5,7,False,1,0,2,8502.5,2,0
28,337,6,1,1,1,1,109,5,5,13,True,1,0,8,12404.25,1,0
33,397,0,2,1,6,1,90,5,2,2,False,1,0,20,7000.0,2,0
26,50,0,6,1,6,1,186,5,5,13,True,0,0,5,28054.6,2,0
43,393,5,2,1,4,0,184,5,5,10,True,1,0,7,7714.285714285715,2,0
1,1042,3,4,1,1,0,160,5,5,9,True,1,0,5,13340.0,1,0
15,492,3,4,1,6,1,125,5,5,7,False,0,0,4,16806.75,2,0
6,994,3,1,1,4,0,218,5,5,13,False,0,0,1,5.0,2,0
35,319,3,4,1,6,0,354,5,5,1,True,0,0,2,20000.0,0,0
21,443,2,3,1,6,1,502,2,2,14,False,0,0,34,1366.3823529411766,0,1
2,1149,2,2,1,6,2,572,2,2,7,True,1,0,12,7991.666666666667,0,0
45,1141,6,2,1,1,0,197,5,5,10,True,0,0,4,21925.0,1,0
11,1032,5,4,1,2,1,65,5,5,9,False,0,0,2,2064.0,2,0
3,1119,2,2,1,6,0,179,2,2,1,True,0,0,22,8052.954545454545,1,0
18,664,3,0,1,2,0,400,5,5,1,True,0,0,6,19800.0,1,0
36,1124,0,6,1,6,1,71,4,5,13,True,0,0,9,14577.333333333334,2,0
19,362,3,4,1,1,1,120,5,5,1,False,1,0,8,10872.5,2,0
43,230,0,4,1,6,1,69,4,5,1,False,1,0,8,4750.0,2,0
26,50,5,0,1,6,1,165,5,5,7,False,0,0,8,13437.5,2,0
3,189,2,1,1,4,0,367,4,5,11,False,0,0,6,20333.33333333333,1,0
37,1009,5,8,1,6,0,213,5,4,5,True,0,1,42,1993.2619047619048,0,1
38,673,0,7,1,1,1,101,5,3,1,False,0,0,20,11650.0,2,0
32,909,3,2,1,6,1,140,5,5,12,False,1,0,3,4590.333333333333,2,0
42,806,5,1,1,2,0,351,5,4,13,True,1,0,5,18359.0,1,0
34,35,5,1,1,1,1,116,5,5,9,False,0,0,10,6525.5,2,0
13,156,2,6,1,6,0,795,2,3,7,True,0,0,7,2554.428571428572,0,0
12,919,3,3,1,1,0,262,4,4,7,False,0,0,4,6000.0,2,0
9,301,1,1,1,6,0,678,2,5,7,False,0,0,1,50.0,0,0
31,358,0,2,1,6,1,95,5,5,1,True,1,0,15,11580.0,2,0
15,543,0,6,1,6,1,101,5,5,7,True,0,0,9,10905.666666666666,2,0
44,880,5,2,1,6,1,150,5,4,1,True,1,0,18,10427.777777777776,2,0
16,336,4,8,1,6,1,113,5,5,11,True,0,1,14,15857.142857142857,2,0
23,446,3,1,1,1,0,179,5,5,13,True,1,0,7,12252.857142857143,1,0
20,1031,3,1,1,6,0,150,5,5,7,False,0,0,1,10.0,2,0
15,543,5,1,1,6,0,97,5,5,7,False,1,0,17,4411.764705882353,2,0
41,1056,3,3,1,1,1,120,5,5,11,True,1,0,11,14118.09090909091,2,0
4,364,2,7,1,6,0,560,5,2,11,False,0,0,20,4167.55,0,0
8,288,3,2,1,6,1,82,5,5,13,False,0,0,8,11704.5,2,0
33,559,3,4,1,4,0,136,5,5,13,True,1,0,1,1.0,2,0
29,787,5,2,1,6,1,116,5,5,13,False,1,0,1,170.0,2,0
42,808,3,4,1,2,0,485,6,5,11,False,0,0,3,24866.666666666668,1,0
15,543,0,6,1,4,1,125,5,5,13,False,0,0,4,18013.0,2,0
7,309,2,7,1,6,0,455,5,2,9,False,0,0,7,4285.714285714285,2,0
25,911,5,2,1,6,0,400,5,4,10,False,0,0,22,3863.636363636364,0,0
35,865,5,1,1,4,0,462,4,5,1,True,1,0,8,12330.125,0,0
39,498,3,2,0,2,0,170,5,5,11,True,0,0,6,0.0,2,0
10,552,3,6,1,4,0,150,5,5,7,True,0,0,4,14477.75,1,0
13,899,3,2,1,6,0,725,4,4,1,True,1,0,1,24.0,0,0
45,1145,6,4,1,1,0,190,5,5,7,False,0,0,8,15116.5,1,0
29,1223,3,0,1,2,0,143,5,5,13,True,1,0,5,6494.6,2,0
32,714,3,6,1,6,1,117,5,5,9,True,0,0,6,5285.5,2,0
26,421,3,2,1,6,0,194,5,5,7,True,1,0,3,12815.0,2,0
41,1158,3,4,1,9,1,129,5,5,1,False,0,0,2,1138.0,2,0
38,748,6,2,1,1,0,184,5,5,1,True,1,0,9,9935.111111111111,2,0
40,554,2,2,1,6,0,54,2,2,1,False,0,0,25,5940.88,2,1
17,1121,3,4,1,4,0,215,5,5,2,False,0,0,1,46.0,2,0
25,572,5,2,1,1,0,275,5,4,7,True,1,0,11,15409.09090909091,0,0
16,408,3,7,1,1,1,140,5,5,1,False,0,0,18,21111.11111111111,2,0
28,266,6,2,1,1,0,220,5,5,1,True,1,0,4,22437.5,1,0
21,662,4,4,1,6,0,640,2,2,7,False,1,0,6,6017.166666666667,0,0
5,134,5,2,1,1,0,340,5,5,7,True,1,0,5,24416.6,1,0
26,419,3,6,1,6,0,121,5,5,13,False,0,0,7,10924.57142857143,2,0
5,37,5,2,1,6,0,136,5,4,13,True,1,0,3,11000.0,1,0
26,421,3,4,1,1,0,184,5,5,11,True,0,0,4,26876.25,2,0
20,323,6,2,1,6,1,120,5,5,9,False,0,0,9,8575.111111111111,2,0
6,994,3,1,1,4,0,218,5,5,1,True,1,0,1,18.0,2,0
12,328,5,4,1,6,0,371,5,5,1,True,1,0,10,17500.0,2,0
33,811,3,4,1,1,1,136,5,5,1,False,1,0,11,12876.363636363636,2,0
37,874,1,6,1,6,1,0,5,4,2,False,0,0,97,105.52577319587628,0,1
43,393,6,2,1,4,0,184,5,5,13,True,1,0,7,14714.285714285714,2,0
18,534,3,2,1,6,0,250,5,5,1,True,1,0,4,19625.0,1,0
26,421,3,1,1,6,0,163,5,5,13,False,0,0,2,12503.0,2,0
28,585,3,2,1,1,0,150,5,5,1,True,1,0,1,6000.0,1,0
37,874,5,2,1,6,0,460,4,4,1,False,0,0,10,3800.0,0,0
21,1130,2,4,1,6,0,666,5,5,1,False,0,0,3,1300.0,0,0
42,809,3,2,1,2,0,514,5,4,10,True,1,0,1,5950.0,1,0
37,1008,5,6,1,6,0,203,5,4,2,False,0,0,43,2619.3488372093025,0,1
41,1158,3,4,0,4,1,129,5,5,0,False,1,0,6,0.0,2,0
14,97,1,0,1,6,1,69,4,2,13,True,1,0,6,5472.833333333333,2,0
33,633,5,1,1,6,0,131,5,5,7,False,1,0,7,8333.285714285714,2,0
22,825,8,8,1,6,1,95,5,5,11,False,0,1,15,9600.0,2,0
13,68,1,3,1,6,1,300,2,2,9,False,0,0,34,2589.294117647059,0,1
21,824,1,4,1,6,1,640,2,2,13,False,0,0,19,1290.842105263158,0,0
7,313,3,3,1,6,1,141,5,5,7,False,0,0,20,7150.0,2,0
42,807,0,6,1,2,0,320,5,5,13,False,1,0,9,12433.666666666666,1,0
3,905,3,2,1,4,0,299,5,5,13,True,1,0,4,6025.0,1,0
32,909,3,1,1,4,0,158,5,5,1,False,1,0,1,13.0,2,0
5,12,2,1,1,6,1,170,4,2,1,False,1,0,14,7142.857142857143,1,0
30,851,0,4,1,6,1,75,5,5,7,True,0,0,4,15000.0,1,0
9,1212,1,2,1,6,0,646,2,2,2,False,1,0,1,20.0,0,0
29,661,3,2,0,4,0,224,5,5,1,True,1,0,6,2.5,2,0
2,927,5,6,1,6,0,560,4,4,10,False,0,0,11,5681.818181818182,0,0
20,1031,3,2,1,6,1,132,5,5,7,True,1,0,7,14255.285714285714,2,0
35,319,2,4,1,6,0,340,5,5,2,False,0,0,4,26666.0,0,0
10,552,3,0,1,4,0,150,5,5,7,True,0,0,4,13025.0,1,0
5,110,6,2,1,1,0,313,5,4,4,True,1,0,10,15000.0,1,0
0,118,4,8,1,6,1,197,5,5,11,False,0,1,17,4705.882352941177,2,0
10,552,3,6,1,6,0,150,5,5,1,True,0,0,5,9958.0,1,0
39,729,3,1,1,1,1,116,5,5,7,True,1,0,4,12000.0,2,0
4,364,2,7,1,6,0,0,5,2,11,False,0,0,20,10950.0,0,0
20,322,5,2,1,6,1,99,5,5,13,False,0,0,1,15330.0,2,0
16,336,5,2,1,6,0,182,5,5,13,False,1,0,6,11705.833333333334,2,0
2,1148,1,2,1,6,0,575,4,2,11,True,1,0,10,1153.0,0,0
14,97,1,6,1,4,1,69,4,2,2,True,0,0,5,7980.4,2,0
15,277,8,0,1,1,0,140,5,5,9,True,0,0,13,8153.846153846154,2,0
1,1042,3,4,1,1,0,190,5,5,10,True,1,0,4,19938.75,1,0
20,893,6,2,1,6,0,204,5,5,1,True,1,0,3,18934.0,2,0
37,573,5,2,1,6,0,699,4,4,1,False,0,0,5,6998.0,0,0
33,196,0,2,1,6,1,75,4,4,2,False,1,0,25,3456.76,2,1
31,860,3,2,1,4,0,135,5,4,7,False,1,0,7,7855.285714285715,2,0
15,1104,8,2,1,1,1,101,5,5,13,False,1,0,6,14105.666666666666,2,0
16,336,5,2,1,1,1,140,5,4,2,False,0,0,20,16350.0,2,0
2,437,2,3,1,6,0,455,4,2,7,False,1,0,22,1681.8181818181818,0,0
36,314,3,4,1,4,0,143,5,5,7,False,0,0,4,14160.0,2,0
19,226,3,4,1,6,1,101,5,5,2,False,0,0,2,16000.0,2,0
26,421,3,0,1,1,1,150,5,5,4,True,0,0,10,20199.1,2,0
8,283,3,2,1,6,1,110,5,5,7,True,1,0,2,8978.5,2,0
37,1028,2,2,1,2,0,585,4,2,13,True,1,0,2,3146.5,0,0
5,105,6,2,1,4,0,204,5,5,1,True,1,0,4,15840.75,1,0
36,988,8,2,1,6,0,140,7,5,7,True,1,0,4,10746.5,2,0
34,932,2,6,1,6,1,156,4,2,7,True,0,0,16,7860.0625,2,0
41,1057,3,2,1,4,1,129,5,5,1,True,1,0,2,3175.0,2,0
23,445,3,2,1,1,0,306,5,5,7,True,1,0,5,29779.8,1,0
21,518,2,3,1,6,1,349,4,2,13,False,0,0,52,1576.923076923077,0,1
12,919,3,2,1,6,0,401,5,4,2,True,1,0,10,11300.0,2,0
34,55,5,1,1,1,0,131,5,5,13,True,1,0,4,19133.25,2,0
7,309,2,8,1,6,0,309,4,2,11,False,0,1,14,9866.357142857143,2,0
14,866,5,4,1,4,1,69,5,5,7,False,0,0,4,16000.0,2,0
34,52,3,1,1,1,0,131,5,5,7,True,1,0,5,21601.2,2,0
28,461,2,1,1,1,0,194,4,2,13,False,0,0,9,12833.333333333334,1,0
44,880,0,6,1,6,0,150,5,5,2,True,0,0,11,11831.818181818182,2,0
41,1055,0,2,1,6,1,83,5,5,8,True,1,0,1,5.0,2,0
10,1083,3,2,1,2,0,340,5,5,13,True,1,0,1,3853.0,1,0
20,893,6,2,1,6,0,204,5,5,1,False,0,0,6,6916.666666666667,2,0
19,933,3,4,1,1,1,120,5,5,1,False,0,0,9,12474.777777777776,2,0
21,1130,3,8,1,6,0,650,5,5,2,True,1,1,6,6658.333333333333,0,0
16,408,3,7,1,1,1,120,5,5,7,False,0,0,12,12404.166666666666,2,0
0,118,0,4,1,6,1,179,4,3,7,True,1,0,7,2042.857142857143,2,0
41,1158,3,4,1,4,1,131,5,5,10,False,0,0,3,1666.6666666666667,2,0
3,905,3,1,1,4,0,299,5,5,7,False,0,0,3,15647.0,1,0
28,1136,8,2,1,1,0,190,5,4,10,True,1,0,11,11353.272727272728,1,0
38,748,0,0,1,6,1,150,5,5,1,False,1,0,9,7711.111111111111,2,0
18,1199,1,2,1,6,0,222,4,2,1,True,1,0,30,3533.333333333333,1,1
37,874,5,2,1,6,0,563,5,4,2,True,0,0,7,14857.142857142857,0,0
44,868,5,2,1,6,1,122,5,4,4,True,1,0,15,6300.0,2,0
4,364,2,4,1,6,0,610,4,2,6,True,0,0,15,5133.333333333333,0,0
14,912,8,4,1,1,1,95,5,5,2,True,1,0,15,7946.2,2,0
12,837,3,2,1,6,0,205,5,4,1,False,0,0,19,10842.105263157897,2,0
15,1105,8,2,1,1,1,150,8,5,2,True,1,0,1,15870.0,2,0
24,691,5,8,1,1,1,177,5,4,10,True,1,1,19,9984.684210526317,1,0
41,966,3,4,1,4,0,110,5,5,7,False,0,0,1,1.0,2,0
20,1031,3,4,1,4,0,265,5,5,11,False,0,0,2,11098.5,2,0
32,1106,8,2,0,2,0,122,5,5,1,True,1,0,6,4.166666666666667,2,0
39,729,3,4,1,1,0,116,5,5,2,False,0,0,3,25866.0,2,0
31,735,8,4,1,1,1,99,5,4,10,True,0,0,25,22736.0,2,1
45,1187,3,2,1,1,0,197,5,5,1,False,0,0,4,13250.75,1,0
38,748,5,2,1,6,1,300,5,5,2,False,0,0,9,9555.555555555557,2,0
41,1158,3,2,1,6,1,140,5,5,9,True,0,0,8,12375.0,2,0
39,724,3,2,1,6,0,116,5,5,13,True,0,0,2,3711.0,2,0
28,175,8,4,1,1,1,109,5,5,13,False,0,0,15,14613.333333333334,1,0
35,773,3,7,1,1,0,257,5,6,1,False,0,0,9,32111.11111111111,0,0
42,806,5,2,1,2,0,325,5,4,13,False,0,0,4,11250.0,1,0
23,921,3,2,1,6,0,200,5,4,7,False,0,0,6,5495.333333333333,1,0
42,807,5,8,1,2,0,771,5,5,11,False,0,1,7,152.42857142857142,1,0
26,423,3,4,1,6,1,260,5,5,7,False,0,0,18,9438.888888888889,2,0
11,706,8,2,1,6,1,110,7,5,4,True,1,0,3,1886.6666666666667,2,0
44,610,5,1,1,1,0,150,5,5,1,False,0,0,6,30000.0,2,0
14,101,3,4,1,1,1,95,5,5,11,False,0,0,5,16720.0,2,0
24,1132,3,2,1,4,0,184,5,5,13,True,0,0,3,9430.666666666666,1,0
10,552,3,2,1,6,1,150,5,4,7,True,0,0,3,6175.0,1,0
29,661,3,4,1,6,0,162,5,5,7,False,0,0,2,11000.0,2,0
9,1212,2,2,1,6,0,646,2,2,7,False,1,0,1,20.0,0,0
12,713,6,2,1,6,0,287,7,4,9,False,1,0,10,17400.5,2,0
2,1149,2,2,1,6,0,510,2,3,1,True,1,0,4,1284.5,0,0
28,176,5,4,1,6,0,163,5,5,1,False,0,0,8,8324.625,1,0
12,327,2,7,1,6,0,492,5,2,7,False,0,0,3,0.3333333333333333,2,0
29,791,1,3,1,6,1,0,5,2,11,False,0,0,49,1506.0,2,1
14,126,5,2,1,4,0,101,5,5,2,True,1,0,2,6917.5,2,0
6,992,3,7,1,4,0,219,5,5,7,False,0,0,1,14089.0,2,0
39,849,6,2,1,1,1,170,5,5,10,False,1,0,18,13258.111111111111,2,0
36,314,3,6,1,6,1,90,5,5,4,True,0,0,11,5881.909090909091,2,0
43,928,3,0,1,4,0,197,5,5,13,False,1,0,9,11758.0,2,0
1,1098,3,1,1,4,0,179,5,5,6,False,0,0,3,7068.333333333333,1,0
2,437,2,6,1,6,0,450,4,2,1,False,1,0,19,1857.5263157894735,0,0
17,1121,3,2,1,4,0,215,5,5,6,False,0,0,1,10.0,2,0
39,731,3,2,1,1,0,200,7,5,7,True,1,0,5,14400.0,2,0
26,50,0,6,1,6,1,120,5,5,13,True,0,0,12,14414.666666666666,2,0
36,988,3,2,1,2,0,170,5,5,13,True,1,0,1,4038.0,2,0
7,1050,3,1,0,6,0,420,7,5,1,False,0,0,6,0.8333333333333334,2,0
4,364,2,4,1,6,0,610,4,2,6,False,0,0,14,15000.0,0,0
15,628,8,2,1,1,0,120,7,4,1,True,1,0,7,17479.428571428572,2,0
1,717,3,4,1,4,0,136,5,5,13,False,0,0,2,5.0,1,0
35,1084,6,2,1,2,0,476,5,5,2,True,0,0,4,18625.0,0,0
43,231,3,4,1,6,1,72,4,5,6,False,0,0,3,16816.0,2,0
23,921,3,6,1,1,0,190,4,3,13,True,0,0,14,16849.714285714286,1,0
43,1208,0,2,1,4,0,116,5,5,7,True,1,0,5,9620.0,2,0
21,1130,3,2,1,6,0,666,5,4,2,True,1,0,3,3503.6666666666665,0,0
26,422,3,2,1,4,0,328,5,5,13,False,0,0,1,2031.0,2,0
33,682,5,4,1,6,0,200,5,5,1,False,0,0,5,11367.8,2,0
1,1042,3,4,1,1,0,190,5,5,1,True,0,0,5,10000.0,1,0
0,118,2,2,1,6,1,189,4,3,9,False,0,0,3,5633.0,2,0
37,418,3,2,0,6,0,600,4,4,1,True,0,0,6,8.333333333333334,0,0
16,702,5,2,1,6,1,90,5,4,10,True,1,0,16,5156.25,2,0
22,1211,5,4,1,4,1,69,5,5,2,False,0,0,2,33358.5,2,0
36,918,3,2,1,4,0,200,5,5,1,True,1,0,2,1975.0,2,0
2,434,2,4,1,6,2,639,4,2,7,False,0,0,9,3921.8888888888887,0,0
43,393,6,0,1,4,0,152,5,5,11,True,1,0,6,13733.333333333334,2,0
9,1212,2,2,1,6,1,513,2,2,1,False,1,0,15,3866.6666666666665,0,0
1,1098,3,4,1,4,2,160,5,5,13,False,0,0,1,10.0,1,0
23,921,3,4,1,1,0,150,5,5,1,True,1,0,8,7425.0,1,0
14,447,8,4,1,1,1,120,5,5,0,False,0,0,9,4277.888888888889,2,0
28,175,5,4,1,1,1,109,5,5,13,True,1,0,11,15000.0,1,0
37,1167,2,1,1,6,0,632,4,2,7,False,0,0,9,544.4444444444445,0,0
23,922,3,4,1,1,2,292,5,5,1,True,1,0,12,17983.333333333332,1,0
30,367,5,1,1,6,0,156,4,3,1,True,1,0,1,2384.0,1,0
30,366,5,1,1,6,0,136,5,5,2,True,1,0,3,3391.333333333333,1,0
23,921,3,1,1,1,0,150,5,5,7,False,0,0,8,18958.875,1,0
0,123,1,4,1,6,1,165,4,2,7,False,0,0,7,12078.57142857143,2,0
5,80,2,6,1,6,0,184,4,2,13,False,1,0,8,9383.125,1,0
32,909,3,4,1,4,1,140,5,5,13,False,0,0,1,20426.0,2,0
0,120,1,2,1,6,1,179,4,2,7,True,0,0,9,11666.666666666666,2,0
18,534,3,2,1,1,0,300,5,5,1,True,1,0,4,12267.0,1,0
28,339,6,4,1,1,0,170,5,5,13,True,1,0,8,15000.0,1,0
39,849,6,1,1,1,0,116,5,5,1,True,0,0,7,15457.142857142857,2,0
34,52,3,4,1,4,0,224,5,5,1,True,0,0,4,11593.0,2,0
35,773,3,2,1,6,0,340,5,4,1,True,1,0,8,12486.25,0,0
7,399,2,3,1,6,0,224,2,2,9,False,0,0,46,1577.608695652174,2,1
33,195,0,2,1,6,1,87,4,3,2,False,1,0,9,7611.111111111111,2,0
35,1084,6,4,1,2,0,190,5,5,7,True,1,0,5,7057.2,0,0
24,1132,3,7,1,4,0,185,5,5,13,False,0,0,5,24060.0,1,0
17,683,3,2,1,2,0,97,4,5,6,True,1,0,1,3000.0,2,0
32,714,3,4,1,6,0,114,5,5,1,True,1,0,5,8604.0,2,0
39,849,6,2,1,1,1,116,5,5,10,True,1,0,6,17841.5,2,0
23,922,3,4,1,1,0,249,5,5,1,True,0,0,7,7142.857142857143,1,0
40,0,3,2,1,2,0,272,5,5,13,True,1,0,3,5032.0,2,0
36,347,5,1,1,4,0,145,5,5,7,True,1,0,2,943.5,2,0
19,933,3,7,1,6,1,120,5,5,7,False,0,0,6,17887.666666666668,2,0
45,1141,6,2,1,4,0,253,5,5,2,False,1,0,6,11169.833333333334,1,0
17,668,5,2,1,6,1,120,5,5,10,False,1,0,2,9630.0,2,0
40,551,5,4,1,6,0,90,4,5,1,False,0,0,7,8628.57142857143,2,0
32,73,2,2,1,6,0,328,2,3,10,False,0,0,6,4483.333333333333,2,0
42,806,0,6,1,2,0,351,5,5,7,True,0,0,6,14644.0,1,0
35,1084,5,2,1,2,0,476,4,4,13,True,1,0,4,7700.0,0,0
32,909,3,4,1,4,0,158,5,5,13,False,1,0,3,7666.666666666667,2,0
23,921,3,2,1,1,0,179,5,5,2,True,1,0,8,11248.375,1,0
4,363,1,3,1,6,0,234,4,2,1,False,0,0,35,2342.8571428571427,0,1
17,665,0,2,1,6,1,67,5,5,9,True,1,0,9,8944.444444444445,2,0
0,14,1,2,1,6,1,170,2,2,13,True,1,0,8,9375.0,2,0
14,866,0,2,1,6,1,69,4,4,13,True,1,0,11,9636.363636363636,2,0
12,328,5,2,1,6,0,292,5,4,1,True,1,0,5,12701.6,2,0
19,226,3,4,1,4,0,101,5,5,13,False,0,0,2,6250.0,2,0
21,662,2,7,1,6,0,610,2,2,10,False,0,0,8,6125.0,0,0
23,921,3,4,1,1,2,150,5,5,1,True,0,0,12,10000.0,1,0
10,748,6,2,1,4,0,245,5,5,13,False,0,0,4,14092.5,1,0
36,314,3,4,1,4,0,143,5,5,13,False,0,0,4,8540.0,2,0
45,528,3,2,1,2,0,408,7,5,7,False,0,0,1,1500.0,1,0
35,865,5,2,1,1,0,421,4,4,13,True,1,0,9,18888.88888888889,0,0
22,1211,0,4,1,8,1,69,5,5,9,False,1,0,12,7666.666666666667,2,0
17,984,3,2,1,1,0,200,5,5,13,True,1,0,9,7000.0,2,0
36,314,3,4,1,4,0,143,5,5,2,False,0,0,4,19250.0,2,0
8,282,5,4,1,1,1,102,5,5,11,False,0,0,5,29104.6,2,0
24,930,2,6,1,4,0,181,4,2,13,True,0,0,10,10038.8,1,0
28,602,3,0,1,1,0,170,5,5,7,True,1,0,14,8293.642857142857,1,0
7,309,2,7,1,6,0,650,5,2,13,False,0,0,8,625.0,2,0
35,171,2,1,1,6,1,325,4,2,2,False,0,0,20,5100.0,0,0
21,1130,3,4,1,6,0,666,5,5,14,False,0,0,1,100.0,0,0
21,662,1,2,1,6,0,610,2,2,7,True,1,0,9,2123.4444444444443,0,0
19,933,3,4,1,4,0,131,5,5,13,True,0,0,4,2250.0,2,0
30,851,5,4,1,6,1,75,5,5,0,True,1,0,7,6428.571428571428,1,0
41,1055,5,4,0,6,1,83,5,5,10,False,1,0,6,0.0,2,0
32,910,3,2,1,6,1,141,7,5,13,False,0,0,13,8038.461538461538,2,0
37,418,3,2,1,6,0,600,4,4,1,True,1,0,3,1562.6666666666667,0,0
19,1168,1,6,1,4,0,381,5,4,7,False,0,0,3,5345.0,2,0
14,94,1,2,1,6,1,69,4,2,7,True,0,0,13,3974.769230769231,2,0
39,541,0,6,1,6,0,105,5,5,2,True,0,0,15,15682.0,2,0
1,1098,3,4,1,1,0,131,5,5,13,True,1,0,4,5950.0,1,0
4,245,3,6,0,6,0,650,5,5,7,True,0,0,1,54.0,0,0
45,1186,3,6,1,4,0,211,5,5,1,False,1,0,6,23247.5,1,0
20,1031,3,6,1,6,0,175,5,5,1,True,0,0,17,8116.176470588235,2,0
39,849,3,2,1,6,0,265,5,5,1,True,1,0,2,9250.0,2,0
42,809,3,1,1,2,0,340,5,5,7,True,1,0,2,14350.0,1,0
37,1167,2,2,1,6,0,632,4,2,13,True,1,0,8,6790.25,0,0
22,568,5,2,1,6,1,120,4,4,0,False,1,0,49,1159.795918367347,2,1
35,773,3,2,1,6,0,381,5,5,8,True,1,0,4,19750.0,0,0
42,809,3,1,1,2,0,562,5,5,13,True,1,0,3,32619.0,1,0
16,336,5,3,1,6,1,330,5,5,1,False,0,0,3,9632.666666666666,2,0
22,1211,5,4,1,1,1,90,4,3,11,True,0,0,18,6666.666666666667,2,0
36,314,3,2,1,6,1,90,5,5,8,True,1,0,7,9545.285714285714,2,0
7,1027,0,6,1,8,1,68,5,5,6,True,0,0,14,18085.071428571428,2,0
6,449,3,2,1,2,0,204,5,5,1,True,1,0,1,15.0,2,0
23,441,3,1,0,1,0,200,5,5,6,False,0,0,1,10.0,1,0
37,432,1,2,1,6,0,601,4,2,10,True,1,0,7,4778.571428571428,0,0
8,282,3,2,1,6,1,110,5,4,9,True,1,0,8,11087.5,2,0
3,182,5,2,1,6,0,116,5,4,1,False,0,0,8,9301.5,1,0
8,282,5,4,1,6,1,101,5,5,9,False,0,0,1,1.0,2,0
22,1211,5,4,1,4,1,69,4,5,13,False,0,0,5,11337.2,2,0
40,551,0,6,1,6,1,95,5,5,7,False,0,0,20,5414.9,2,0
23,441,3,6,1,1,1,105,9,5,6,True,0,0,26,9528.96153846154,1,1
43,1209,3,2,1,4,0,116,5,5,13,False,1,0,1,5.0,2,0
33,413,3,2,1,6,0,131,5,5,1,True,1,0,3,8034.0,2,0
45,1145,6,2,1,1,0,197,5,5,7,True,1,0,2,10000.0,1,0
39,849,6,2,1,1,0,200,5,5,7,True,1,0,5,15092.6,2,0
1,1042,3,4,1,1,0,190,5,5,11,True,0,0,7,19223.0,1,0
36,347,5,1,1,6,1,91,5,5,1,False,0,0,3,4156.0,2,0
12,919,3,2,1,8,0,416,6,4,13,False,1,0,8,9700.0,2,0
42,806,5,0,1,2,0,306,5,4,1,True,0,0,7,11655.714285714286,1,0
17,1121,3,2,1,6,1,132,5,4,7,True,1,0,8,18198.875,2,0
7,781,0,4,1,6,1,52,5,5,11,False,0,0,20,6506.55,2,0
19,1168,3,4,1,1,1,177,4,3,10,False,0,0,19,12291.526315789471,2,0
30,851,0,6,1,6,1,90,4,3,2,True,0,0,24,6864.791666666667,1,0
9,1212,2,2,1,6,0,646,2,2,9,False,1,0,1,50.0,0,0
29,661,3,2,0,4,0,272,5,5,10,True,1,0,6,0.0,2,0
31,219,4,3,1,6,1,117,5,5,13,False,0,0,9,7288.888888888889,2,0
22,1211,5,8,1,1,1,69,4,3,11,False,0,1,22,7636.363636363636,2,0
26,828,3,2,1,2,0,110,5,5,1,False,0,0,4,2490.0,2,0
34,31,3,1,1,6,1,131,5,5,9,True,1,0,6,7396.833333333333,2,0
15,734,3,6,1,6,1,150,5,5,1,True,0,0,8,14980.125,2,0
14,95,0,6,1,6,0,165,5,4,1,True,0,0,7,3821.857142857143,2,0
24,930,2,8,1,4,0,181,4,2,13,False,0,1,9,19333.33333333333,1,0
35,168,1,4,1,6,0,385,4,2,10,False,0,0,3,3064.333333333333,0,0
19,933,3,4,1,4,0,131,5,5,11,True,1,0,4,22475.0,2,0
45,1186,3,2,1,6,0,129,5,5,10,True,1,0,4,8300.0,1,0
15,543,0,2,1,6,1,71,5,3,13,False,0,0,8,6562.5,2,0
28,339,2,2,1,6,0,190,5,4,13,True,1,0,7,13527.142857142857,1,0
36,314,3,2,1,6,1,91,5,5,1,True,1,0,1,12.0,2,0
36,314,0,2,1,6,0,120,5,4,1,True,1,0,10,14330.0,2,0
19,362,3,4,1,1,1,131,5,5,7,False,0,0,3,41000.0,2,0
30,379,5,2,1,6,0,204,4,3,7,True,1,0,2,5052.0,1,0
41,1158,3,2,1,6,1,140,5,5,9,False,1,0,8,6501.0,2,0
19,1168,3,4,1,1,0,200,5,4,1,False,1,0,9,14948.333333333334,2,0
39,729,3,2,1,6,1,116,5,5,0,True,0,0,8,14867.0,2,0
5,57,5,2,1,6,0,116,5,4,7,False,0,0,22,9761.0,1,0
14,101,5,4,1,1,1,95,5,5,13,False,0,0,2,10000.0,2,0
